hizmetId,hizmetAd,kurumHiyerarsik,detail_url
92074,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Başvuru Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92074
92076,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınavı Sonuç Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92076
92079,Tehlikeli Madde Güvenlik Danışmanı (TMGD) Sınav Giriş Belgesi Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92079
83778,Demiryoluyla Tehlike Madde Taşımacılığı Eğitimi Yetki Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83778
83787,RID Eğitici Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83787
83827,Tehlikeli Madde Taşımacılığı Mesleki Yeterlilik Eğitimi Yetki Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83827
83840,SRC5 Eğitici Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83840
83844,Tehlikeli Madde Güvenlik Danışmanı Eğitimi Yetki Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83844
83848,Tehlikeli Madde Güvenlik Danışmanı Eğitici Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83848
83868,Tehlikeli Madde Güvenlik Danışmanı Sertifikası Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83868
117706,SRC-5 Yoklama Girişinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117706
92082,Tehlikeli Madde Güvenlik Danışmanı(TMGD) Eğitmen İşlemleri Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92082
92087,Tehlikeli Madde Güvenlik Danışmanı(TMGD) Kamu İşlem Yetkisi Tanımlaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92087
92089,Tehlikeli Madde Eğiticileri Tarafından Sözleşme/Dönem Onaylama İşlemleri Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92089
92101,Mesleki Yeterlilik Belgesi(SRC5) Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92101
92103,Sınav Bilgileri Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92103
92106,Mesleki Yeterlilik Kursları Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92106
92111,Eğitim Tamamlama Belgesi (Sertifika) Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92111
92112,Mesleki Yeterlilik Sınavı Başvuru/Güncellemesi Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92112
92113,Sınav Başvuru ve Ücret Durumu Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92113
92115,Sınav Giriş Belgesi Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92115
92118,Sınav Sonuç Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92118
92182,Mesleki Yeterlilik(SRC5) Eğitimi Dönem İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92182
92183,Mesleki Yeterlilik (SRC5) Eğitmen İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92183
92186,Sınav Başvuru Girişi Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92186
92188,Sınav Başvuru Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92188
92189,Sınav Giriş Belgesi Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92189
92191,Sınav Hakkı Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92191
92192,Sınav Ücreti Ödeme Sorgulama Yapma,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92192
92194,Sınav Sonuç Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92194
110460,Eğitim Tamamlama Belgesi (Sertifika) Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=110460
110461,Eğitim Tamamlama Belgesinin (Sertifika) Doğrulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=110461
92195,Sınav Toplu Sonuçları Sorgulaması Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92195
92197,Mesleki Yeterlilik (SRC5) Eğitim Dönemi Kursiyer İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92197
92199,Mesleki Yeterlilik (SRC5) Eğitim Dönemi Kursiyerlerinin Listelenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92199
92203,Mesleki Yeterlilik (SRC5) Kursiyer Puan Girişi Yapma,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92203
92204,Mesleki Yeterlilik (SRC5) Eğitimi Sertifika İşlemleri,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92204
92207,Mesleki Yeterlilik (SRC5) Ders İşlemlerini Yapma,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92207
92217,Mesleki Yeterlilik (SRC5) Eğitim Dönemi Ders Listesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92217
92238,Kamu İşlem Yetkisi Tanımlaması (SRC5) Yapmak,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92238
92243,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Kuruluşu Eğitmen İşlemleri Yapılması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92243
92245,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Kuruluşu Kamu İşlem Yetkisi Tanımlama",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92245
92248,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu((RID) Eğitim Kuruluşlarına Duyuru Yapılması",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92248
92257,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Dönemlerini Listelemek",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92257
92259,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Yeni Eğitim Dönemi Açma",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92259
92261,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Dönemi Ders Ekleme Çıkarma İşlemi Yapmak",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92261
92263,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Dönemi Derslerini Listelemek",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92263
92264,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Dönemi Kursiyer İşlemlerini Yapmak",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92264
92265,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitim Dönemine Kayıtlı Kursiyerin Listelenmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92265
92266,"Denizyolu (IMDG kod), Havayolu (DGR) ve Demiryolu (RID) Eğitim Dönemi Puan Girişi Yapmak",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92266
92267,"Denizyolu(IMDG kod), Havayolu(DGR) ve Demiryolu(RID) Eğitimi Sertifika İşlemi Yapmak",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=92267
83625,Havayoluyla Tehlikeli Madde Taşımacılığı Eğitimi Yetki Belgesi Vermek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83625
117707,Tehlikeli madde Güvenlik Danışmanı (TMGD) Yoklama Girişinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117707
100479,Muafiyetli SRC Başvurusu Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100479
100480,Mesleki Yeterlilik Belgesi Sorgulama/Düzenleme Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100480
100481,Mesleki Yeterlilik Belgesi Doğrulama Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. SELİM DURSUN) > ULAŞTIRMA HİZMETLERİ DÜZENLEME GENEL MÜDÜRLÜĞÜ > EĞİTİM VE BELGELENDİRME DAİRESİ BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=100481
112854,Deniz Gözetim İşletme Yetki Belgesi Almış İşletmelerin Listelenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=112854
112884,Denize Elverişlilik Belgesi Ödeme İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=112884
114163,Deniz Ticareti Gözetim Hizmetleri Programına Giriş Sağlanması İçin Ön Başvuru İşleminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=114163
114165,Ön başvurusu Yapılan Deniz Ticareti Gözetim Hizmetleri Programı Girişinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=114165
114213,Denizyolu ile Düzenli Sefer Yapacak Gemilere Verilen Hat İzin Belgesinin Görüntülenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=114213
114214,Denizyolu ile Düzenli Sefer Yapacak Gemilere Verilen Hat İzin Belgesinin Doğrulanması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=114214
117526,Tehlikeli Yük Deniz Gözetim Yetkilisi (TYDGY) kayıt işlemlerinin işletme tarafından yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117526
117527,Tehlikeli Yük Deniz Gözetim Yetkilisi (TYDGY) kayıt işlemlerinin TYDGY tarafından yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > DENİZCİLİK GENEL MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=117527
